"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"NORTH BALGOWLAH"	"14 Lone Pine Pl"	3	"House"	1675.0	"https://www.domain.com.au/14-lone-pine-place-north-balgowlah-nsw-2093-2013925541"	9.8
"NORTH CURL CURL"	"14 Fay St"	3	"House"	2200.0	"https://www.domain.com.au/14-fay-street-north-curl-curl-nsw-2099-2013952899"	14.3
"NORTH EPPING"	"39 Hanover Av"	4	"House"	2400.0	"https://www.domain.com.au/39-hanover-avenue-north-epping-nsw-2121-2013934923"	16.3
"NORTH PARRAMATTA"	"6/49 Fennell St"	2	"Unit"	615.0	"https://www.domain.com.au/6-49-fennell-street-north-parramatta-nsw-2151-2013931336"	19.7
"NORTH ROCKS"	"1 Meckiff Av"	4	"House"	Passed In	"https://www.domain.com.au/1-meckiff-avenue-north-rocks-nsw-2151-2013934321"	19.8
"NORTH ROCKS"	"150 North Rocks Rd"	3	"House"	Passed In	"https://www.domain.com.au/150-north-rocks-road-north-rocks-nsw-2151-2013938546"	19.8
"NORTH ROCKS"	"10/193-195 North Rocks Rd"	3	"Townhouse"	875.0	"https://www.domain.com.au/10-193-195-north-rocks-road-north-rocks-nsw-2151-2013937726"	19.8
"NORTH STRATHFIELD"	"23 Beronga St"	3	"House"	Price withheld	"https://www.domain.com.au/23-beronga-street-north-strathfield-nsw-2137-2013910559"	10.7
"NORTH TURRAMURRA"	"12 Glengarry Av"	4	"House"	Withdrawn	"https://www.domain.com.au/12-glengarry-avenue-turramurra-nsw-2074-2013921545"	18
"NORTH WAHROONGA"	"1/34 Highpoint Dr"	3	"Unit"	1225.0	"https://www.domain.com.au/1-34-highpoint-drive-wahroonga-nsw-2076-2013941513"	19.9
"NORTH WILLOUGHBY"	"13 Bedford St"	3	"House"	3050.0	"https://www.domain.com.au/13-bedford-street-willoughby-nsw-2068-2013938700"	8.3
"NORTHBRIDGE"	"9 Byora Cr"	5	"House"	Passed In	"https://www.domain.com.au/9-byora-crescent-northbridge-nsw-2063-2013907371"	6.3
"OATLEY"	"90 Letitia St"	2	"House"	1370.0	"https://www.domain.com.au/90-letitia-street-oatley-nsw-2223-2013939140"	17.2
"OATLEY"	"33 Waratah St"	5	"House"	2120.0	"https://www.domain.com.au/33-waratah-street-oatley-nsw-2223-2013934941"	17.2
"OATLEY"	"2/24 Wonoona Pde E"	2	"Unit"	755.0	"https://www.domain.com.au/2-24-wonoona-parade-east-oatley-nsw-2223-2013935474"	17.2
"OYSTER BAY"	"40a Cowan St"	4	"Duplex"	Withdrawn	"https://www.domain.com.au/40a-cowan-street-oyster-bay-nsw-2225-2013925143"	19.4
"OYSTER BAY"	"3 Highview Cr"	3	"House"	1018.0	"https://www.domain.com.au/3-highview-crescent-oyster-bay-nsw-2225-2013940341"	19.4
"OYSTER BAY"	"8A Rickard Rd"	5	"House"	Passed In	"https://www.domain.com.au/8a-rickard-road-oyster-bay-nsw-2225-2013910983"	19.4
"OYSTER BAY"	"2 Waterview St"	3	"House"	1100.0	"https://www.domain.com.au/2-waterview-street-oyster-bay-nsw-2225-2013940252"	19.4
"PADDINGTON"	"37 Iris St"	2	"House"	1470.0	"https://www.domain.com.au/37-iris-street-paddington-nsw-2021-2013924040"	2.7
"PADDINGTON"	"113 Underwood St"	2	"House"	2235.0	"https://www.domain.com.au/113-underwood-street-paddington-nsw-2021-2013926177"	2.7
"PADDINGTON"	"137 Underwood St"	3	"Terrace"	2000.0	"https://www.domain.com.au/137-underwood-street-paddington-nsw-2021-2013937874"	2.7
"PADSTOW"	"14 Kiama St"	4	"House"	1210.0	"https://www.domain.com.au/14-kiama-street-padstow-nsw-2211-2013951097"	18.3
"PADSTOW HEIGHTS"	"13A Curzon Rd"	4	"Semi"	1035.0	"https://www.domain.com.au/13a-curzon-road-padstow-heights-nsw-2211-2013938523"	19.9
"PAGEWOOD"	"149 Banksia St"	4	"House"	2260.0	"https://www.domain.com.au/149-banksia-street-pagewood-nsw-2035-2013930881"	8.3
"PAGEWOOD"	"7/54 Holloway St"	2	"Unit"	646.0	"https://www.domain.com.au/7-54-holloway-street-pagewood-nsw-2035-2013928364"	8.3
